employeeID,CountryOfBirth,name,phone,email,gender,birthdate,hiredate,department,role,salary,SSID
439492674,USA,Terry Jones,905.611.8548x666,kaylamoore@example.org,male,1975-11-08,2021-07-06,Finance,Finance Director,194430,062-18-0640
177892576,USA,Kevin Yu,856-643-7534,jsalas@example.org,male,1982-11-06,2021-03-31,Engineering,Engineering Manager,141899,388-72-1834
592080329,USA,Cynthia Lopez,609.668.0752x5878,jessicaestrada@example.net,female,1961-04-07,2024-06-22,Finance,Financial Analyst,77854,382-92-9181
704509817,USA,Robert French,001-520-836-8296x45719,phillip08@example.net,male,1988-11-30,2013-12-01,Finance,Senior Financial Analyst,87595,812-28-6199
178663096,India,Chatura Minhas,7074085472,jason90@example.net,male,1979-05-16,2018-06-30,Engineering,Software Engineer,127554,285-43-6895
328872698,USA,Shane Wallace,3733893092,lwilliams@example.com,male,1972-03-23,2023-04-21,Marketing,Marketing Manager,102832,257-17-5063
384756779,USA,Jason Riddle,+1-921-777-2171x660,smithgeorge@example.net,male,1966-05-20,2025-03-19,Engineering,Senior Software Engineer,129606,065-50-6354
474745382,USA,Randy Rodriguez,(285)300-3077,bushann@example.net,male,1992-10-06,2019-12-04,Engineering,Engineering Manager,198078,254-16-5083
173864104,Mexico,Martín Ybarra,(544)899-9924x00076,christina22@example.com,male,1997-02-14,2017-06-26,Operations,Operations Director,149128,506-08-4720
496776692,India,Warda Bose,345-434-4362x86731,jason83@example.net,female,1967-05-29,2017-06-28,Marketing,Marketing Manager,95830,832-11-1356
269379374,USA,Steven Franklin,001-476-243-9914x220,hmaynard@example.com,male,1979-05-18,2024-06-02,Customer Support,Support Manager,82734,606-82-9051
995226828,USA,Lisa Orozco,+1-567-399-9532x001,jasonreed@example.org,female,1962-01-13,2012-09-15,Executive,SVP,365824,115-79-0112
756783995,USA,Juan Torres,(924)332-3307x0451,micheal92@example.net,male,1988-04-28,2012-06-25,Customer Support,Senior Support Representative,77774,712-06-7601
667945747,USA,Emily Dixon,(534)927-6861x31459,qmcdaniel@example.com,female,1961-10-16,2016-03-16,Engineering,Software Engineer,82217,115-08-0262
817112652,India,Raagini Loyal,+1-592-814-5369x290,karen21@example.net,female,1980-12-22,2010-10-17,Engineering,Software Engineer,120700,541-54-7575
421455482,USA,Adam Rodriguez,314.413.4868x855,brett08@example.org,male,1962-02-01,2010-07-28,Engineering,Software Engineer,136576,090-72-9140
211225158,India,Oni Badami,6627782725,iflores@example.org,female,1991-09-05,2025-01-22,Engineering,Senior Software Engineer,180641,527-31-6224
244193987,USA,Jill Watkins,001-608-950-4023,justin78@example.net,female,1974-09-30,2024-09-23,Sales,Sales Representative,80433,213-34-1697
223940587,China,慧 吕,458-964-1728x57818,uhartman@example.net,female,1991-11-14,2015-06-13,Marketing,Marketing Manager,105210,570-51-6564
897163846,USA,Christopher Smith,001-709-565-6345x9530,patriciaharris@example.org,male,1995-07-03,2022-03-10,Engineering,VP Engineering,275949,044-81-2744
266910922,USA,Alicia Gomez,205.842.6440x996,james56@example.net,female,1997-08-29,2017-11-06,Engineering,VP Engineering,242534,223-64-8674
402533494,USA,Jonathan Ryan,825-971-8465,cmartinez@example.com,male,1964-02-03,2019-08-11,Engineering,Principal Engineer,205382,756-48-1814
326161867,USA,James Wolf,884-566-1977x180,knightpaul@example.org,male,2004-07-09,2024-12-31,Engineering,Software Engineer,140951,343-25-4359
468164906,USA,Lauren Barton,001-996-476-2130x02804,debrasutton@example.org,female,1994-03-31,2015-03-02,Marketing,Marketing Specialist,59773,681-88-8410
838194420,India,Hema Hora,211-474-8068,mendozamichael@example.org,female,1983-03-31,2013-08-29,Marketing,Marketing Manager,96870,701-92-4556
642678844,USA,William Atkins,273-590-4749x778,kyang@example.org,male,1978-12-14,2018-02-19,Engineering,Software Engineer,117363,648-91-6044
369639388,China,旭 李,459.712.1084,katherinerodriguez@example.com,male,1992-11-10,2017-02-28,Sales,Sales Representative,61903,541-67-7941
199104722,India,Vedhika Dixit,224.654.2382,amber43@example.net,female,1965-10-30,2021-02-09,Engineering,Software Engineer,128646,617-39-6468
554811020,India,Azaan Lad,721.362.8586x1645,steven34@example.com,male,2002-08-31,2025-04-17,Engineering,Software Engineer,108625,888-92-2767
147337803,USA,Samuel Wood,907.372.9262,uwong@example.net,male,1986-02-05,2018-01-25,Engineering,Software Engineer,104168,558-93-7763
458153605,India,Ladli Barad,+1-532-583-9494x9114,sharonking@example.com,female,1980-04-15,2018-03-28,Operations,Operations Analyst,53044,453-31-0694
784095277,USA,Darlene Odom,+1-350-895-7013x95065,franciscorobles@example.net,female,1998-04-12,2020-05-01,Finance,Finance Director,161299,887-10-4235
273497327,India,Sneha Uppal,832.878.3522x7708,teresa59@example.com,female,2002-06-25,2024-04-25,Operations,Operations Analyst,74578,277-46-4642
574417266,USA,James Rogers,+1-943-562-3567x6188,anthony31@example.com,male,1963-06-05,2020-04-03,Engineering,Software Engineer,123313,317-84-1467
857704655,USA,Sarah Williams,(322)605-4510,larry11@example.org,female,1986-10-03,2017-05-23,Engineering,Senior Software Engineer,154584,613-90-5251
702269164,USA,James Cooley,(460)803-8287x795,nthomas@example.com,male,1970-06-25,2011-01-28,Human Resources,HR Specialist,50703,823-26-5656
220123666,USA,Rebekah Johnson,236.472.5584,jeffreysmith@example.org,female,1965-12-08,2012-11-22,Marketing,Marketing Specialist,50976,711-60-4409
841976666,India,Ladli Taneja,874-640-6368,ymccall@example.org,female,1995-12-01,2016-07-25,Marketing,Marketing Manager,80461,277-06-0508
685823118,USA,Joel Ortiz,514.676.6323,fitzgeraldterri@example.net,male,1961-09-14,2020-09-07,Finance,Financial Analyst,70272,407-68-6231
996139578,China,雪 陈,(805)446-9148,deannadudley@example.com,female,1964-03-09,2010-04-06,Customer Support,Support Manager,72701,123-50-1320
725464884,USA,Vanessa Flowers,+1-836-424-0096x5417,amurray@example.org,female,1983-03-10,2024-09-29,Engineering,Senior Software Engineer,157513,074-81-8954
259014493,India,Vrishti Mukherjee,+1-626-909-5262x403,chris47@example.org,female,1993-06-22,2018-07-29,Engineering,Engineering Manager,168440,825-75-8705
236843584,Philippines,Sergio Wiley,(589)889-6487x6030,teresawood@example.org,male,1962-10-05,2023-01-25,Engineering,Software Engineer,88818,251-10-5557
430989881,USA,James Marquez,(402)896-7770x301,johnsoneric@example.com,male,1995-08-30,2022-07-05,Engineering,Senior Software Engineer,156805,402-50-8801
954829815,USA,Adam Howard,(609)665-3017x224,gbryant@example.net,male,1961-07-11,2022-09-16,Operations,Senior Operations Manager,111431,276-64-5142
484194737,USA,Karla Fry,001-225-494-7725,christophergriffith@example.com,female,1974-05-02,2015-02-05,Engineering,Engineering Manager,141574,064-72-3404
832363533,China,建军 武,+1-692-863-5334x9870,andrew01@example.org,male,1995-08-16,2024-08-06,Operations,Senior Operations Manager,122476,859-59-0351
816114302,USA,Bradley Osborne,+1-635-979-5697,lindsey48@example.net,male,1964-01-03,2016-02-21,Sales,Sales Representative,62752,376-29-7831
479759538,USA,Gabrielle Lynch,5417252727,fosterjames@example.org,female,1973-01-17,2022-10-05,Engineering,Principal Engineer,216257,581-42-7978
701170349,USA,Drew Shah,762.396.7591x586,egordon@example.org,male,1992-08-05,2024-02-01,Engineering,Software Engineer,111860,487-91-4683
766430218,USA,Jennifer Brown,652.267.0422x65239,jamesvasquez@example.com,female,2002-03-07,2022-08-04,Operations,Operations Analyst,83867,118-15-5045
265950383,USA,Kara Page,001-631-930-5977,karenray@example.com,female,1960-09-27,2013-05-23,Operations,Operations Director,158554,656-50-0770
274484941,India,Divya Sehgal,(304)784-6943x12203,ibates@example.com,female,1981-08-10,2010-05-25,Engineering,Software Engineer,106815,218-26-8949
542697755,USA,Abigail Ward,818.831.1753,paul99@example.org,female,1960-08-02,2021-07-01,Sales,Senior Sales Representative,74397,231-51-2358
292587044,USA,Donald Taylor,535.264.2419x9298,xflores@example.com,male,1996-06-18,2016-08-31,Engineering,Software Engineer,136257,300-28-0836
456681425,India,Dominic Keer,+1-395-992-7742x7808,lewiskenneth@example.net,male,1999-05-14,2024-07-30,Operations,Operations Manager,104123,775-38-5456
961393416,USA,Paul Dominguez,+1-613-363-0791x17313,clinejason@example.net,male,1987-01-06,2021-04-29,Finance,Finance Manager,139970,615-39-8689
889262019,USA,Jeremiah Burns,994-972-0790x3286,melissamorris@example.net,male,1996-10-08,2022-05-16,Sales,Sales Representative,86892,655-18-7232
386480450,China,秀兰 吴,959.399.1524x885,harringtonedward@example.org,female,1982-04-27,2021-02-19,Legal,Corporate Counsel,142871,105-76-6207
945436943,USA,William Baker,458-376-2924,ray81@example.com,male,1973-11-28,2022-04-16,Customer Support,Senior Support Representative,45951,577-43-0180
510751046,India,Faris Warrior,(914)227-2362x8349,allisonroberto@example.org,male,1979-07-12,2010-12-01,Operations,Senior Operations Manager,113063,409-54-5611
605399561,USA,Beth Schwartz,291.471.0710x6087,millerjeffery@example.org,female,1987-06-15,2023-03-19,Engineering,VP Engineering,241931,455-25-7060
314289692,Mexico,Angélica Muñiz,+1-549-586-7081,victoriabarrera@example.net,female,1988-02-02,2012-06-22,Operations,Operations Director,176382,309-72-6546
475442872,USA,Timothy Cain,596-502-1741,whawkins@example.org,male,2002-01-31,2022-04-21,Customer Support,Support Representative,38852,051-01-1878
981044229,India,Pushti Naidu,982-809-3824,griffithnatalie@example.org,female,1999-04-05,2022-11-05,Customer Support,Support Director,112000,143-09-7625
339362341,Mexico,Karina Ceja,3599783362,juliemarquez@example.org,female,1973-08-20,2010-09-01,Customer Support,Support Manager,73403,531-70-3610
808705238,USA,John Smith,+1-755-322-5231x0848,alan16@example.com,male,1982-07-23,2025-03-17,Engineering,Senior Software Engineer,128395,854-62-3004
527849588,USA,Christina Stewart,+1-245-999-9412x72097,lmorales@example.com,female,1995-04-15,2018-07-25,Engineering,Principal Engineer,184184,882-54-4606
399147754,USA,Cameron Garcia,+1-339-248-6891,gonzalezdoris@example.org,male,1992-04-16,2013-05-09,Engineering,Software Engineer,99213,061-22-6456
930353157,USA,Martin Adams,269.334.0379,tcruz@example.org,male,1968-02-27,2015-09-05,Engineering,Senior Software Engineer,132711,260-31-9420
477040284,China,波 孙,(307)689-5607x57850,valdezdeanna@example.net,male,1984-08-04,2012-10-23,Engineering,Software Engineer,131682,149-67-7080
646970178,China,桂荣 曾,806.868.6235,hoodralph@example.org,female,1978-09-13,2019-01-05,Customer Support,Senior Support Representative,43581,781-57-3585
829627019,Mexico,Natalia de León,810.879.5884x533,heatherlucas@example.net,male,1969-02-26,2023-06-24,Executive,VP,304412,568-09-0367
675757257,India,Turvi Vohra,247-740-8595,james98@example.org,female,1981-12-21,2011-11-24,Sales,Senior Sales Representative,100181,300-95-9092
129635852,China,凤英 陈,+1-235-485-9720x872,albertjackson@example.org,nonbinary,1994-05-09,2015-12-09,Finance,Senior Financial Analyst,80046,047-68-3596
380477683,USA,Daniel Frazier,505.402.4193x63022,nicolereeves@example.net,male,1986-02-08,2022-02-13,Engineering,Software Engineer,111530,481-16-9013
723403479,USA,Jacqueline Ramirez,676-595-3007x50535,wilsonkatelyn@example.com,female,1984-10-12,2018-11-17,Engineering,Software Engineer,98787,760-10-0021
141078352,USA,Jennifer Johnson,317-349-9179x04949,urivera@example.com,female,1976-10-27,2024-05-08,Executive,VP,211559,734-48-3438
740563507,USA,Jason Davidson,792-274-9896,sanchezjohn@example.com,male,1995-03-09,2019-11-28,Engineering,Engineering Manager,169266,443-39-9242
471178705,India,Saumya Butala,001-645-328-6101,jaclyn28@example.com,female,1995-12-08,2017-09-04,Sales,Sales Manager,166422,174-06-2545
944420824,Mexico,Juan Gracia,338-772-4905x988,gonzalezhayley@example.org,female,1998-05-09,2019-06-23,Operations,Operations Analyst,61633,410-92-9072
568574364,Taiwan,秀玉 徐,383-482-0007,charles15@example.net,female,1986-08-08,2023-11-08,Customer Support,Senior Support Representative,76867,881-07-7319
649136331,India,Praneel Shan,994.842.0327,andrea55@example.com,male,1996-05-09,2021-11-17,Engineering,Software Engineer,97640,766-38-9978
513600440,USA,Lisa Walker,529-258-8186x668,herringanthony@example.net,female,1972-02-07,2017-10-16,Finance,Financial Analyst,77984,198-06-3747
304095531,USA,Eric Wilkins,223.555.9585,royvillanueva@example.net,male,2002-06-24,2023-03-16,Customer Support,Support Manager,76128,295-17-7926
147659674,Taiwan,麗玉 李,3788903354,nathan95@example.net,female,1983-10-20,2023-04-15,Sales,Sales Manager,157648,634-93-2979
568213197,India,Siya Puri,7366271464,qwong@example.net,female,1988-01-01,2021-02-14,Human Resources,HR Specialist,46441,049-65-0944
658260221,USA,James Dawson,464.453.8007x76281,patrickweaver@example.org,male,1995-05-21,2017-11-11,Marketing,Marketing Manager,88332,127-04-8781
491079829,USA,Justin Smith,400-716-8672x086,huertachristine@example.com,male,1965-09-06,2011-04-03,Engineering,Software Engineer,115945,070-86-5701
175133802,China,建国 苗,941-302-8636x74206,harrisdawn@example.com,male,1973-06-21,2024-04-17,Customer Support,Support Manager,87448,206-05-8592
454549587,India,Vincent Shukla,865-341-6390,thompsoncraig@example.org,male,1998-07-04,2022-07-24,Engineering,Senior Software Engineer,164825,852-91-9816
437064353,USA,Mary Coleman,2239566091,brownchristina@example.org,female,1997-05-22,2023-11-09,Finance,Senior Financial Analyst,97716,653-99-4406
872830248,USA,Sharon Alvarez,717.764.3445,angelajohnson@example.org,female,1998-02-28,2023-09-11,Operations,Operations Analyst,62388,103-44-5904
644518647,China,想 张,+1-544-482-2278,kimberlyshepherd@example.net,male,1997-10-27,2024-10-28,Sales,Senior Sales Representative,113111,658-01-7002
816070802,India,Unnati Chada,490-893-8099x91609,iwood@example.com,female,1968-09-16,2019-09-11,Operations,Operations Manager,95011,888-45-7021
450236225,USA,Matthew Mejia,(302)785-6122,ufreeman@example.net,male,1983-05-05,2022-04-13,Finance,Finance Manager,125457,410-86-8424
848621833,China,利 冯,(472)836-6582x90136,marcoflores@example.net,male,1977-07-25,2017-06-13,Operations,Senior Operations Manager,127918,426-92-6677
695295870,India,Yatin Sahota,001-550-903-6703x384,walkereileen@example.net,male,1979-10-20,2024-04-15,Operations,Senior Operations Manager,115033,531-17-2572
305986733,USA,Robert Madden,+1-237-217-0646x72097,william03@example.com,male,1986-09-30,2015-10-04,Customer Support,Support Representative,48028,437-31-5950
813962536,India,Veda Tiwari,+1-888-698-4004x002,matthewvincent@example.org,female,1979-11-27,2012-09-23,Engineering,Principal Engineer,183594,478-35-1743
827264603,USA,Anthony Ramos,777-585-6476x78007,hartstephanie@example.org,male,1981-02-20,2023-06-08,Human Resources,HR Manager,78437,046-54-0123
760904107,USA,Sarah Keith,7489114722,davischelsea@example.org,female,1998-06-09,2022-09-04,Operations,VP Operations,205898,407-54-6583
536019893,India,Bhavya Lala,001-805-479-4888x48958,gbonilla@example.org,female,1967-09-21,2019-12-29,Operations,Operations Manager,85141,039-71-5808
426283245,India,Falak Setty,390-622-2595,rosestephen@example.net,female,1972-10-19,2015-04-19,Finance,Senior Financial Analyst,100952,137-94-1006
325681936,Canada,Carol Anderson,250-785-2717,evansrebecca@example.net,female,1999-05-10,2024-05-02,Operations,Operations Director,164001,759-56-1701
943702118,USA,Evan Shelton,7649573483,bellchristina@example.net,male,1965-10-23,2024-08-18,Operations,Operations Analyst,84420,827-95-1680
751397897,USA,Jonathan Patel,(857)203-8063x0569,michaelhampton@example.net,male,1985-06-09,2016-11-30,Engineering,Senior Software Engineer,164756,634-13-4852
446012478,USA,Richard Rich,442.660.9458,angelicaacevedo@example.com,male,1999-04-11,2023-07-07,Engineering,Engineering Manager,175367,390-03-5191
574364121,Philippines,Robert Adams,001-791-230-9575x8625,jrichards@example.net,male,1992-10-19,2024-06-27,Finance,Financial Analyst,83279,051-09-5637
825449223,India,Yashasvi Swaminathan,773-734-0149,petergarcia@example.net,female,1986-06-24,2012-02-26,Engineering,Software Engineer,99014,520-43-3449
648868899,USA,Sean Barker,+1-211-388-9220x25020,stephanie45@example.net,male,1995-02-22,2021-10-16,Operations,Operations Manager,107637,822-20-6362
952266893,USA,Donald Wright,466.319.0102x96524,villegaskevin@example.org,nonbinary,1996-11-30,2020-01-09,Sales,Sales Representative,75619,886-86-9169
807435606,USA,Alexander Floyd,245-390-4375x718,grayeric@example.net,male,1986-06-26,2011-10-09,Operations,Operations Analyst,66453,537-35-8901
404713332,USA,Randy Hicks,001-349-819-2072x9724,donald07@example.net,male,1960-10-19,2011-08-06,Operations,Operations Analyst,76764,069-82-4743
812807629,Canada,Brittany King,+1-895-653-8013x1380,aaron98@example.net,female,1982-09-29,2015-06-28,Sales,Sales Director,194639,357-99-8650
200273738,USA,Anthony Ramos,484-466-4383,qclark@example.com,male,1984-10-24,2024-01-18,Sales,Sales Representative,83084,702-57-7760
822408848,Philippines,Shannon Gonzalez,861.382.4032x136,ybrooks@example.org,female,1985-06-29,2023-11-27,Customer Support,Support Representative,44609,034-32-9311
341206079,USA,Amanda Fischer,5715952872,mcintoshmichael@example.net,female,1989-01-05,2024-01-14,Operations,Operations Manager,96344,006-61-7536
258220114,China,秀荣 郑,(218)695-9485x3609,qhale@example.com,female,2002-09-25,2024-01-18,Legal,Legal Assistant,54583,733-80-1505
